timestamp,open,high,low,close,volume
1635699900000,0.2613,0.2615,0.2606,0.261,1342749.0
1635699960000,0.2609,0.2614,0.2606,0.2612,884469.0
1635700020000,0.2613,0.2613,0.2606,0.2606,1246139.0
1635700080000,0.2606,0.2607,0.2603,0.2605,834555.0
1635700140000,0.2605,0.2607,0.2601,0.2606,1345675.0
1635700200000,0.2605,0.2607,0.2603,0.2606,504994.0
1635700260000,0.2607,0.2609,0.2601,0.2606,1643824.0
1635700320000,0.2607,0.2613,0.2605,0.261,2251388.0
1635700380000,0.261,0.2613,0.2606,0.2607,1234097.0
1635700440000,0.2608,0.2611,0.2606,0.2609,486046.0
1635700500000,0.2609,0.2609,0.2604,0.2608,450568.0
1635700560000,0.2608,0.2616,0.2607,0.2614,696054.0
1635700620000,0.2615,0.2619,0.2614,0.2617,1891958.0
1635700680000,0.2617,0.2619,0.2616,0.2618,849455.0
1635700740000,0.2618,0.2622,0.2617,0.2621,776620.0
1635700800000,0.2622,0.2623,0.2617,0.262,921654.0
1635700860000,0.262,0.2622,0.2619,0.262,1207659.0
1635700920000,0.2619,0.2622,0.2617,0.2622,432774.0
1635700980000,0.2621,0.2622,0.262,0.2621,611749.0
1635701040000,0.262,0.2627,0.262,0.2626,1597746.0
1635701100000,0.2626,0.2626,0.262,0.2624,2786575.0
1635701160000,0.2623,0.2626,0.2621,0.2624,950718.0
1635701220000,0.2625,0.2625,0.2619,0.262,695856.0
1635701280000,0.262,0.2622,0.262,0.2622,373539.0
1635701340000,0.2621,0.263,0.2618,0.2625,3514395.0
1635701400000,0.2626,0.2626,0.2622,0.2623,1154971.0
1635701460000,0.2623,0.2632,0.2623,0.2632,1581679.0
1635701520000,0.2631,0.2642,0.2631,0.2641,2856589.0
1635701580000,0.2641,0.2643,0.2632,0.2635,3460926.0
1635701640000,0.2635,0.2635,0.2625,0.2627,1477914.0
1625130540000,0.25364,0.254,0.25222,0.25239,6035264.4
1625130600000,0.25237,0.25282,0.25126,0.2525,7266679.3
1625130660000,0.25248,0.25248,0.25131,0.25134,4108536.5
1625130720000,0.25134,0.252,0.25094,0.25146,5620477.0
1625130780000,0.25148,0.25249,0.2511,0.2517,6973251.9
1625130840000,0.25171,0.25224,0.25082,0.25088,3946652.3
1625130900000,0.25088,0.25159,0.24942,0.24979,7396122.7
1625130960000,0.24985,0.25024,0.2483,0.24861,9211411.4
1625131020000,0.24861,0.24933,0.2485,0.24874,4944326.9
1625131080000,0.24871,0.24903,0.2472,0.248,8931121.4
1625131140000,0.24796,0.24868,0.24742,0.24817,4729265.1
1625131200000,0.24816,0.24876,0.24756,0.24819,2924458.3
1625131260000,0.24819,0.24898,0.24792,0.2489,3935377.3
1625131320000,0.24888,0.24899,0.24782,0.24808,5080777.3
1625131380000,0.24813,0.24884,0.24761,0.24789,3700216.2
1625131440000,0.24783,0.2614,0.24645,0.25362,64371166.7
1625131500000,0.2532,0.25709,0.24823,0.25673,47321813.1
1625131560000,0.25677,0.2575,0.25309,0.25452,42665194.0
1625131620000,0.25449,0.255,0.25243,0.25372,19887253.6
1625131680000,0.25362,0.25499,0.25305,0.2531,12264202.2
1625131740000,0.25311,0.25472,0.25286,0.25432,13799811.3
1625131800000,0.25431,0.25463,0.25304,0.25366,10387714.5
1625131860000,0.25367,0.25412,0.25335,0.25412,9125228.1
1625131920000,0.25411,0.25536,0.25372,0.25487,10216942.6
1625131980000,0.25487,0.25755,0.25451,0.25676,15170380.8
1625132040000,0.25671,0.25724,0.25586,0.25659,13294108.5
1625132100000,0.25659,0.2572,0.25518,0.25547,11090977.9
1625132160000,0.25546,0.25589,0.25439,0.25538,9271972.5
1625132220000,0.25537,0.2554,0.2545,0.25487,4940889.9
1625132280000,0.25488,0.25507,0.25337,0.25398,7850802.3
1625128080000,0.24007,0.24063,0.24004,0.24034,1016232.6
1625128140000,0.24027,0.24042,0.2401,0.24027,215139.5
1625128200000,0.24023,0.24023,0.23972,0.23977,679577.8
1625128260000,0.23978,0.23986,0.23943,0.23956,701337.0
1625128320000,0.23956,0.23958,0.2394,0.23956,273164.0
1625128380000,0.23955,0.23955,0.23905,0.2391,859935.7
1625128440000,0.23909,0.23946,0.23873,0.23936,2659066.7
1625128500000,0.2394,0.23971,0.23907,0.23924,619447.2
1625128560000,0.23919,0.24007,0.2391,0.23991,517155.7
1625128620000,0.23986,0.24031,0.23962,0.23989,775851.3
1625128680000,0.23988,0.23998,0.23947,0.23973,549353.8
1625128740000,0.23973,0.23999,0.23951,0.23951,393076.2
1625128800000,0.2395,0.24027,0.23941,0.24017,422866.6
1625128860000,0.24015,0.24077,0.24005,0.24077,618867.6
1625128920000,0.24077,0.24086,0.24055,0.24068,425808.1
1625128980000,0.24067,0.258,0.24012,0.25611,60313750.5
1625129040000,0.25611,0.25964,0.25149,0.25279,37770026.0
1625129100000,0.25253,0.261,0.25003,0.26081,57190532.5
1625129160000,0.2608,0.261,0.25486,0.25561,36662813.2
1625129220000,0.25553,0.25772,0.25247,0.25368,22796554.6
1625129280000,0.25368,0.25403,0.24904,0.25013,26155762.6
1625129340000,0.25023,0.25245,0.25004,0.25084,13511534.4
1625129400000,0.25087,0.25453,0.25058,0.253,15127759.0
1625129460000,0.25308,0.25355,0.25026,0.25038,12725825.1
1625129520000,0.25043,0.25341,0.24969,0.25252,8167816.0
1625129580000,0.2525,0.2538,0.25172,0.253,9387260.1
1625129640000,0.25299,0.25629,0.25291,0.25372,15804039.3
1625129700000,0.25372,0.25772,0.25338,0.25726,14033567.9
1625129760000,0.25724,0.2576,0.25468,0.25599,14942787.8
1625129820000,0.25634,0.25665,0.255,0.25539,7995387.4
1621884840000,0.33386,0.3345,0.3338,0.33406,565642.6
1621884900000,0.33407,0.33411,0.33203,0.33229,1314261.4
1621884960000,0.33216,0.3322,0.33073,0.33145,3976696.6
1621885020000,0.33146,0.33154,0.33075,0.331,1816489.4
1621885080000,0.331,0.3317,0.33035,0.33102,1470558.3
1621885140000,0.33112,0.332,0.3311,0.3316,1046173.7
1621885200000,0.3316,0.33272,0.33159,0.33217,822312.7
1621885260000,0.33207,0.33243,0.33183,0.3323,558194.7
1621885320000,0.3323,0.335,0.33169,0.33495,2674145.7
1621885380000,0.33495,0.33658,0.33442,0.33654,4978547.8
1621885440000,0.33654,0.34456,0.33647,0.34173,19368295.5
1621885500000,0.34173,0.34337,0.33803,0.3424,11537326.3
1621885560000,0.34263,0.34336,0.33966,0.34018,9647582.3
1621885620000,0.34026,0.34183,0.3387,0.34158,8632955.3
1621885680000,0.34158,0.34228,0.34,0.341,8123518.0
1621885740000,0.341,0.35,0.34052,0.35,26793707.4
1621885800000,0.35,0.36623,0.34614,0.36304,88312185.0
1621885860000,0.36345,0.37,0.35435,0.36123,63408180.8
1621885920000,0.36128,0.365,0.35685,0.3635,34506744.3
1621885980000,0.3635,0.365,0.358,0.36438,28113978.2
1621886040000,0.36438,0.369,0.36293,0.36725,31153612.1
1621886100000,0.36719,0.371,0.36475,0.36847,36078929.8
1621886160000,0.36853,0.36913,0.35891,0.3602,41855702.8
1621886220000,0.36019,0.36231,0.35948,0.36183,20887653.5
1621886280000,0.36183,0.36344,0.36009,0.36229,16111394.2
1621886340000,0.36248,0.36652,0.3621,0.36249,25483736.5
1621886400000,0.36248,0.36397,0.358,0.3582,21022436.1
1621886460000,0.3582,0.3607,0.35573,0.35978,23249354.0
1621886520000,0.35978,0.36006,0.357,0.35804,11336146.3
1621886580000,0.35805,0.35812,0.35483,0.35527,18192436.8
1621887240000,0.35768,0.36,0.3576,0.35876,5743778.1
1621887300000,0.35873,0.359,0.35512,0.35546,7132859.1
1621887360000,0.35539,0.35584,0.35301,0.3537,8820024.8
1621887420000,0.3537,0.3541,0.35107,0.35219,10041729.6
1621887480000,0.35229,0.35378,0.35184,0.352,7441041.2
1621887540000,0.35201,0.35448,0.352,0.35337,7450451.8
1621887600000,0.35339,0.35458,0.35287,0.35335,3471345.8
1621887660000,0.35335,0.3555,0.353,0.3555,4714897.7
1621887720000,0.35541,0.35595,0.35301,0.35365,6582747.1
1621887780000,0.35365,0.35401,0.35226,0.35282,5841740.7
1621887840000,0.35281,0.35838,0.35261,0.35653,24926070.1
1621887900000,0.35653,0.35726,0.35416,0.35445,10507915.9
1621887960000,0.35441,0.35858,0.35413,0.3568,13785284.4
1621888020000,0.3568,0.35921,0.356,0.35874,15158287.6
1621888080000,0.35872,0.36,0.35816,0.35838,13223355.2
1621888140000,0.35839,0.37487,0.3577,0.37479,59326595.5
1621888200000,0.374,0.375,0.36334,0.36334,48308491.5
1621888260000,0.36334,0.36642,0.36054,0.36055,30122642.9
1621888320000,0.3606,0.36125,0.3577,0.35962,19287702.2
1621888380000,0.3595,0.36222,0.35918,0.36167,10125934.5
1621888440000,0.36108,0.36287,0.36027,0.3604,7243260.5
1621888500000,0.3604,0.36249,0.35946,0.3616,6501087.2
1621888560000,0.36145,0.36397,0.36099,0.36165,6864216.9
1621888620000,0.36165,0.36311,0.36087,0.36169,5055780.4
1621888680000,0.36165,0.36179,0.35941,0.36037,7404317.8
1621888740000,0.36042,0.36197,0.35901,0.3616,5921502.1
1621888800000,0.36155,0.3616,0.35901,0.35944,5273825.8
1621888860000,0.35939,0.35953,0.35652,0.35667,6230021.4
1621888920000,0.35663,0.35858,0.35654,0.35785,3638213.9
1621888980000,0.35785,0.35914,0.3577,0.35798,2672968.9
1621506360000,0.36743,0.36816,0.36659,0.36677,1878657.9
1621506420000,0.36672,0.367,0.3655,0.36666,1718883.6
1621506480000,0.36674,0.36807,0.36598,0.36766,3217203.1
1621506540000,0.36768,0.36888,0.36721,0.36775,1888356.0
1621506600000,0.36774,0.36783,0.36601,0.36617,1793167.7
1621506660000,0.3662,0.36626,0.363,0.3634,2542953.3
1621506720000,0.36338,0.36558,0.36338,0.36554,1169602.0
1621506780000,0.36554,0.36697,0.36501,0.36605,1672572.1
1621506840000,0.36596,0.36758,0.36596,0.36725,1207913.8
1621506900000,0.36747,0.368,0.36548,0.36733,2907945.7
1621506960000,0.36733,0.36767,0.36603,0.36631,2092617.3
1621507020000,0.36635,0.367,0.36563,0.36646,1534191.3
1621507080000,0.36649,0.36688,0.365,0.36685,2735386.5
1621507140000,0.36681,0.36748,0.36586,0.36628,2067212.8
1621507200000,0.36624,0.36624,0.36369,0.36402,2676360.6
1621507260000,0.36396,0.398,0.36392,0.39691,73052000.6
1621507320000,0.39643,0.4155,0.38539,0.41448,87662901.4
1621507380000,0.41448,0.423,0.4005,0.42126,99292383.1
1621507440000,0.42014,0.42164,0.40411,0.40828,54955048.9
1621507500000,0.40826,0.42499,0.40663,0.41414,62972418.9
1621507560000,0.41414,0.41755,0.4,0.40216,44194537.0
1621507620000,0.40257,0.405,0.39737,0.40039,33113143.2
1621507680000,0.40023,0.40068,0.39179,0.397,35836371.7
1621507740000,0.397,0.40084,0.39511,0.39701,24557961.7
1621507800000,0.39648,0.40023,0.39507,0.39957,18402048.2
1621507860000,0.39979,0.40374,0.39836,0.40032,23197126.0
1621507920000,0.40032,0.40199,0.39602,0.39899,18368652.1
1621507980000,0.39899,0.39904,0.39282,0.39495,18105659.4
1621508040000,0.39493,0.39706,0.39318,0.39513,14084934.5
1621508100000,0.39534,0.4,0.39512,0.39977,12646878.1
1620945000000,0.42586,0.4305,0.42581,0.4305,5618899.4
1620945060000,0.43044,0.43044,0.42704,0.429,5634895.6
1620945120000,0.4289,0.42942,0.42701,0.42851,3218854.4
1620945180000,0.42853,0.429,0.42706,0.42823,2974659.1
1620945240000,0.42829,0.42884,0.42678,0.4274,2790152.5
1620945300000,0.42739,0.42829,0.4268,0.42743,4033917.7
1620945360000,0.42735,0.42999,0.427,0.42928,2766654.2
1620945420000,0.42961,0.43181,0.42882,0.43162,3781408.0
1620945480000,0.43162,0.4339,0.4304,0.43359,6541149.8
1620945540000,0.43359,0.43474,0.43241,0.43367,6004838.7
1620945600000,0.43394,0.43429,0.42946,0.43142,4565357.2
1620945660000,0.43151,0.43228,0.42947,0.43065,3875912.8
1620945720000,0.43034,0.43102,0.42946,0.43036,2431518.9
1620945780000,0.43061,0.4315,0.42853,0.42957,3191033.2
1620945840000,0.42957,0.43017,0.42783,0.42854,2571736.2
1620945900000,0.42854,0.45,0.42748,0.44753,62707836.2
1620945960000,0.44805,0.4685,0.44611,0.4685,78172930.0
1620946020000,0.4685,0.4899,0.46569,0.48551,100751469.3
1620946080000,0.48559,0.497,0.47152,0.47341,105285473.9
1620946140000,0.47533,0.49,0.46455,0.48668,69045540.1
1620946200000,0.48796,0.49116,0.47975,0.48025,51810979.4
1620946260000,0.48208,0.48225,0.46665,0.47256,52718763.1
1620946320000,0.47256,0.48435,0.47228,0.48235,37097060.3
1620946380000,0.48234,0.491,0.47853,0.48448,43917267.7
1620946440000,0.48395,0.485,0.47211,0.47358,29038261.1
1620946500000,0.47244,0.48,0.47213,0.47596,25929479.9
1620946560000,0.47596,0.48158,0.47465,0.47902,23231022.8
1620946620000,0.47869,0.482,0.47662,0.47964,21748452.5
1620946680000,0.47929,0.481,0.47675,0.48049,20961066.2
1620946740000,0.48048,0.4872,0.47992,0.48402,29550201.0
1620719880000,0.46455,0.46557,0.46427,0.46532,3008504.6
1620719940000,0.46531,0.46536,0.46387,0.46458,3069704.2
1620720000000,0.46456,0.4657,0.46443,0.46502,2356612.6
1620720060000,0.46504,0.46514,0.46336,0.46422,4348332.2
1620720120000,0.46441,0.46448,0.46261,0.46278,2765063.5
1620720180000,0.46267,0.464,0.46154,0.46264,8233531.9
1620720240000,0.4626,0.46368,0.462,0.46336,4544174.7
1620720300000,0.46338,0.46528,0.46334,0.4649,4761598.2
1620720360000,0.4649,0.467,0.46463,0.46691,4890183.4
1620720420000,0.46679,0.46868,0.46624,0.46852,3637160.3
1620720480000,0.46854,0.46865,0.46737,0.4679,3687149.9
1620720540000,0.46778,0.46983,0.46762,0.46858,3155610.7
1620720600000,0.46877,0.46887,0.46757,0.46757,3885088.8
1620720660000,0.46765,0.46848,0.4662,0.467,2965283.1
1620720720000,0.46699,0.468,0.466,0.46793,2292085.7
1620720780000,0.46793,0.486,0.46755,0.48477,30953807.4
1620720840000,0.48477,0.498,0.48127,0.4963,57614759.8
1620720900000,0.49718,0.51188,0.49622,0.50957,85005151.3
1620720960000,0.51,0.52403,0.50903,0.52323,81638658.7
1620721020000,0.52323,0.52794,0.50949,0.52759,75895878.4
1620721080000,0.52759,0.53521,0.52007,0.5305,73183782.4
1620721140000,0.5305,0.539,0.527,0.53857,64070692.3
1620721200000,0.53872,0.5485,0.53515,0.54675,66401920.6
1620721260000,0.54675,0.54803,0.5298,0.53711,82781788.4
1620721320000,0.53701,0.53989,0.52456,0.53721,59051435.9
1620721380000,0.53788,0.545,0.53334,0.54086,56522216.5
1620721440000,0.54058,0.541,0.53096,0.53398,39480797.5
1620721500000,0.53367,0.53756,0.52509,0.53202,40625336.6
1620721560000,0.53212,0.53696,0.52814,0.52995,32540785.6
1620721620000,0.52995,0.532,0.52174,0.52529,37311112.6
1620599160000,0.54965,0.55,0.54647,0.54788,5300118.8
1620599220000,0.54791,0.54814,0.54413,0.54662,4550738.9
1620599280000,0.54647,0.54834,0.5453,0.54716,3641871.1
1620599340000,0.54715,0.54972,0.54661,0.5476,2995902.4
1620599400000,0.5476,0.55281,0.54758,0.55151,4428449.1
1620599460000,0.55149,0.554,0.54926,0.55272,5732858.1
1620599520000,0.55272,0.558,0.5527,0.55552,8676362.8
1620599580000,0.5555,0.56,0.55476,0.55784,10149911.5
1620599640000,0.55799,0.55856,0.55486,0.55616,4879887.8
1620599700000,0.55606,0.56,0.55603,0.55883,4925830.7
1620599760000,0.55881,0.55999,0.55715,0.55941,5114341.9
1620599820000,0.5595,0.561,0.5586,0.56002,9676712.4
1620599880000,0.56,0.56206,0.55851,0.55906,7977328.2
1620599940000,0.55906,0.56123,0.557,0.55771,6007700.1
1620600000000,0.55773,0.55987,0.55601,0.55866,4397074.4
1620600060000,0.55844,0.5719,0.55806,0.57119,19212511.6
1620600120000,0.57119,0.58,0.56685,0.58,36387103.5
1620600180000,0.57997,0.59,0.57959,0.5842,54777785.9
1620600240000,0.58277,0.59,0.57768,0.58701,40638504.6
1620600300000,0.58727,0.5924,0.58,0.58755,46620938.3
1620600360000,0.58695,0.592,0.58579,0.58867,27351313.7
1620600420000,0.58851,0.59,0.57607,0.57979,30897328.4
1620600480000,0.57979,0.58496,0.57735,0.58115,26118883.1
1620600540000,0.58114,0.58633,0.57909,0.58314,20590636.2
1620600600000,0.58313,0.58441,0.57545,0.5792,19251867.1
1620600660000,0.5792,0.57929,0.57437,0.57717,16981368.1
1620600720000,0.57717,0.58,0.57633,0.57969,10474731.5
1620600780000,0.57959,0.5825,0.57662,0.57822,13823068.4
1620600840000,0.57833,0.58283,0.57767,0.58159,11514044.5
1620600900000,0.58143,0.582,0.579,0.58029,11452950.0
1619589900000,0.26107,0.26114,0.26027,0.26028,4669614.8
1619589960000,0.26029,0.26049,0.26,0.26001,13032422.1
1619590020000,0.26001,0.2606,0.26,0.26013,3121545.5
1619590080000,0.26012,0.26016,0.25511,0.25665,19775747.7
1619590140000,0.25665,0.25847,0.25632,0.25719,7462493.9
1619590200000,0.25719,0.2584,0.25659,0.25798,7202629.2
1619590260000,0.25798,0.25884,0.25798,0.25841,4211203.8
1619590320000,0.25848,0.2587,0.25673,0.25675,5060003.2
1619590380000,0.2569,0.25795,0.25619,0.25781,5844012.8
1619590440000,0.25776,0.25874,0.257,0.25748,5484402.5
1619590500000,0.25748,0.25879,0.25718,0.25839,3345348.1
1619590560000,0.25839,0.25897,0.25775,0.25786,3595537.4
1619590620000,0.25786,0.25797,0.25631,0.25727,4719006.4
1619590680000,0.25726,0.25792,0.25684,0.2577,4030067.1
1619590740000,0.25772,0.25882,0.25754,0.25857,3617671.6
1619590800000,0.25859,0.26133,0.25702,0.26087,10747406.5
1619590860000,0.26133,0.2677,0.26098,0.26767,28539498.0
1619590920000,0.26747,0.27435,0.26746,0.274,55043299.6
1619590980000,0.274,0.275,0.26891,0.273,45611562.1
1619591040000,0.27281,0.275,0.27159,0.27247,32026835.3
1619591100000,0.27242,0.27858,0.2723,0.27827,50093332.8
1619591160000,0.27838,0.2805,0.2752,0.27608,71987235.4
1619591220000,0.27591,0.28111,0.2759,0.28108,48505600.6
1619591280000,0.28107,0.28732,0.28098,0.28625,79483410.6
1619591340000,0.28644,0.28899,0.28263,0.28899,58849170.7
1619591400000,0.28899,0.29953,0.28891,0.29815,102023435.7
1619591460000,0.29797,0.299,0.28236,0.28359,94235840.8
1619591520000,0.28359,0.29505,0.28259,0.29473,85218209.7
1619591580000,0.29423,0.304,0.29413,0.30131,105960832.6
1619591640000,0.30093,0.314,0.30093,0.31009,107709833.3
1618460280000,0.1298351,0.1299601,0.1296235,0.1296905,2763155.0
1618460340000,0.1296448,0.1296448,0.1287621,0.1289084,7077805.0
1618460400000,0.1289079,0.1290524,0.1284477,0.12904,5642529.0
1618460460000,0.1290592,0.1293,0.1288704,0.1291424,4179965.0
1618460520000,0.1291494,0.129247,0.1285831,0.1286276,5341087.0
1618460580000,0.1287212,0.1287981,0.1285048,0.1285931,2200379.0
1618460640000,0.1285633,0.1285919,0.1279054,0.1279541,6541206.0
1618460700000,0.1280415,0.1282764,0.1277291,0.1277597,4803410.0
1618460760000,0.1277824,0.1284298,0.1274985,0.128275,6398341.0
1618460820000,0.1283556,0.128697,0.1279751,0.1283728,5621223.0
1618460880000,0.1283327,0.1286692,0.1278534,0.128295,7091734.0
1618460940000,0.1283496,0.1305,0.1283389,0.1301266,52585479.0
1618461000000,0.130133,0.130412,0.1292888,0.1300124,24595292.0
1618461060000,0.1300708,0.1300797,0.1292857,0.129521,12428058.0
1618461120000,0.129551,0.1299656,0.1288205,0.12915,11863232.0
1618461180000,0.1291471,0.131,0.1285714,0.1307989,46034128.0
1618461240000,0.1308579,0.1342069,0.1307236,0.1340439,77819703.0
1618461300000,0.1341611,0.13545,0.1326622,0.1338864,78756992.0
1618461360000,0.1337552,0.1357245,0.1336374,0.1340617,53769799.0
1618461420000,0.1338739,0.135023,0.133,0.135,36984980.0
1618461480000,0.1349516,0.1364789,0.1349215,0.1356981,43876501.0
1618461540000,0.1356856,0.1373404,0.1354581,0.137199,40870538.0
1618461600000,0.1372005,0.13865,0.1365,0.1385208,46792823.0
1618461660000,0.1385216,0.1398087,0.138245,0.1397078,52331698.0
1618461720000,0.1397006,0.14,0.1378995,0.1384905,68606071.0
1618461780000,0.1387075,0.139083,0.1368056,0.1386368,51870473.0
1618461840000,0.1386368,0.1399,0.1373603,0.1380546,39503033.0
1618461900000,0.1380499,0.1396,0.137573,0.1389992,35429795.0
1618461960000,0.1389992,0.1399,0.1386918,0.1388578,35297724.0
1618462020000,0.1389408,0.1399121,0.1375211,0.1382531,39105462.0
1617271800000,0.0541762,0.0541762,0.0540881,0.0541094,370453.0
1617271860000,0.0540934,0.0541414,0.0540673,0.0540898,2041800.0
1617271920000,0.0540898,0.0541305,0.0540509,0.0540985,1109787.0
1617271980000,0.054088,0.05409,0.0540002,0.0540002,425426.0
1617272040000,0.0540338,0.0540685,0.054,0.0540047,717415.0
1617272100000,0.0540232,0.0540251,0.054,0.0540108,355785.0
1617272160000,0.0540131,0.054025,0.053924,0.0539449,804216.0
1617272220000,0.0539402,0.0539666,0.053914,0.0539553,401844.0
1617272280000,0.0539553,0.0541756,0.053951,0.0540613,4540658.0
1617272340000,0.0540584,0.0541517,0.0540584,0.0541208,423576.0
1617272400000,0.054121,0.054173,0.0541141,0.05415,533216.0
1617272460000,0.0541625,0.0541696,0.0541031,0.054121,285007.0
1617272520000,0.0541118,0.0541474,0.054107,0.054135,497034.0
1617272580000,0.054124,0.0541368,0.05409,0.0541051,608311.0
1617272640000,0.054108,0.0542,0.054108,0.0541861,857461.0
1617272700000,0.054173,0.055819,0.0541061,0.0552323,56628569.0
1617272760000,0.0554266,0.0570674,0.0550701,0.0569861,151248053.0
1617272820000,0.0570671,0.0573351,0.0562174,0.056764,91315462.0
1617272880000,0.056764,0.058,0.056716,0.0579085,77387085.0
1617272940000,0.0579032,0.0586299,0.0575738,0.0584599,118835353.0
1617273000000,0.0584596,0.059443,0.0581732,0.059076,115625905.0
1617273060000,0.0590701,0.0599374,0.0588106,0.0592512,124124444.0
1617273120000,0.0590631,0.060096,0.0588,0.0597937,111001025.0
1617273180000,0.0597901,0.06053,0.0592763,0.0603816,109723500.0
1617273240000,0.0603816,0.0608219,0.0594429,0.0597401,103603246.0
1617273300000,0.059803,0.0603162,0.0590575,0.0594997,80470275.0
1617273360000,0.0594997,0.0599,0.0593,0.0594782,52493603.0
1617273420000,0.059371,0.0602,0.059111,0.0600359,71458890.0
1617273480000,0.0600352,0.0607689,0.0598995,0.0607689,73454220.0
1617273540000,0.060684,0.0612946,0.0604657,0.061,94773927.0
1615678560000,0.0589809,0.059,0.058887,0.0589135,819643.0
1615678620000,0.0589096,0.0589809,0.0589003,0.0589445,637292.0
1615678680000,0.0589443,0.0589959,0.0589329,0.0589643,882226.0
1615678740000,0.0589647,0.0589999,0.0588562,0.0589881,2732245.0
1615678800000,0.0589854,0.0607762,0.0589619,0.060674,51266652.0
1615678860000,0.0605951,0.06161,0.0597788,0.0612011,97829059.0
1615678920000,0.0612686,0.061459,0.06032,0.0613121,51089194.0
1615678980000,0.0612363,0.0615,0.0605053,0.0606611,41267877.0
1615679040000,0.0606398,0.0607285,0.0602054,0.06038,32474074.0
1615679100000,0.0603734,0.0605019,0.0595453,0.0602143,31193966.0
1615679160000,0.0603543,0.0611364,0.0600641,0.0608753,47336222.0
1615679220000,0.0608754,0.0609543,0.0603935,0.0606561,24585878.0
1615679280000,0.0607322,0.0608668,0.0602568,0.0604127,16692134.0
1615679340000,0.0604317,0.0607823,0.0604,0.0606551,13114182.0
